ville,id_zone,code_grand_quartier,code_iris,nom_quartier,piece,epoque,meuble,annee,ref,min,max
LILLE,2,5935002,593500204,Lille-Centre,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935002,593500204,Lille-Centre,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935002,593500204,Lille-Centre,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935002,593500204,Lille-Centre,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935002,593500204,Lille-Centre,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935002,593500204,Lille-Centre,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935002,593500204,Lille-Centre,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935002,593500204,Lille-Centre,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935002,593500205,Lille-Centre,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935002,593500205,Lille-Centre,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935002,593500205,Lille-Centre,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935002,593500205,Lille-Centre,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935002,593500205,Lille-Centre,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935002,593500205,Lille-Centre,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935002,593500205,Lille-Centre,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935002,593500205,Lille-Centre,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935002,593500205,Lille-Centre,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935002,593500205,Lille-Centre,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935002,593500205,Lille-Centre,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935002,593500205,Lille-Centre,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935002,593500205,Lille-Centre,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935002,593500205,Lille-Centre,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935002,593500205,Lille-Centre,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935002,593500205,Lille-Centre,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935002,593500205,Lille-Centre,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935002,593500205,Lille-Centre,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935002,593500205,Lille-Centre,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935002,593500205,Lille-Centre,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935002,593500205,Lille-Centre,3,1971-1990,0,2017,10.6,7.4,12.7
LILLE,2,5935002,593500205,Lille-Centre,3,1971-1990,1,2017,11.1,7.8,13.3
LILLE,2,5935002,593500205,Lille-Centre,3,Apres 1990,0,2017,11.4,8,13.7
LILLE,2,5935002,593500205,Lille-Centre,3,Apres 1990,1,2017,12,8.4,14.4
LILLE,2,5935002,593500205,Lille-Centre,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935002,593500205,Lille-Centre,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935002,593500205,Lille-Centre,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935002,593500205,Lille-Centre,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935002,593500205,Lille-Centre,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935002,593500205,Lille-Centre,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935002,593500205,Lille-Centre,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935002,593500205,Lille-Centre,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935002,593500206,Vieux-Lille,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935002,593500206,Vieux-Lille,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935002,593500206,Vieux-Lille,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935002,593500206,Vieux-Lille,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935002,593500206,Vieux-Lille,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935002,593500206,Vieux-Lille,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935002,593500206,Vieux-Lille,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935002,593500206,Vieux-Lille,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935002,593500206,Vieux-Lille,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935002,593500206,Vieux-Lille,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935002,593500206,Vieux-Lille,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935002,593500206,Vieux-Lille,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935002,593500206,Vieux-Lille,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935002,593500206,Vieux-Lille,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935002,593500206,Vieux-Lille,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935002,593500206,Vieux-Lille,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935002,593500206,Vieux-Lille,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935002,593500206,Vieux-Lille,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935002,593500206,Vieux-Lille,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935002,593500206,Vieux-Lille,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935002,593500206,Vieux-Lille,3,1971-1990,0,2017,10.6,7.4,12.7
LILLE,2,5935002,593500206,Vieux-Lille,3,1971-1990,1,2017,11.1,7.8,13.3
LILLE,2,5935002,593500206,Vieux-Lille,3,Apres 1990,0,2017,11.4,8,13.7
LILLE,2,5935002,593500206,Vieux-Lille,3,Apres 1990,1,2017,12,8.4,14.4
LILLE,2,5935002,593500206,Vieux-Lille,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935002,593500206,Vieux-Lille,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935002,593500206,Vieux-Lille,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935002,593500206,Vieux-Lille,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935002,593500206,Vieux-Lille,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935002,593500206,Vieux-Lille,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935002,593500206,Vieux-Lille,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935002,593500206,Vieux-Lille,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935002,593500207,Vieux-Lille,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935002,593500207,Vieux-Lille,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935002,593500207,Vieux-Lille,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935002,593500207,Vieux-Lille,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935002,593500207,Vieux-Lille,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935002,593500207,Vieux-Lille,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935002,593500207,Vieux-Lille,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935002,593500207,Vieux-Lille,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935002,593500207,Vieux-Lille,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935002,593500207,Vieux-Lille,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935002,593500207,Vieux-Lille,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935002,593500207,Vieux-Lille,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935002,593500207,Vieux-Lille,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935002,593500207,Vieux-Lille,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935002,593500207,Vieux-Lille,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935002,593500207,Vieux-Lille,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935002,593500207,Vieux-Lille,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935002,593500207,Vieux-Lille,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935002,593500207,Vieux-Lille,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935002,593500207,Vieux-Lille,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935002,593500207,Vieux-Lille,3,1971-1990,0,2017,10.6,7.4,12.7
LILLE,2,5935002,593500207,Vieux-Lille,3,1971-1990,1,2017,11.1,7.8,13.3
LILLE,2,5935002,593500207,Vieux-Lille,3,Apres 1990,0,2017,11.4,8,13.7
LILLE,2,5935002,593500207,Vieux-Lille,3,Apres 1990,1,2017,12,8.4,14.4
LILLE,2,5935002,593500207,Vieux-Lille,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935002,593500207,Vieux-Lille,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935002,593500207,Vieux-Lille,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935002,593500207,Vieux-Lille,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935002,593500207,Vieux-Lille,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935002,593500207,Vieux-Lille,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935002,593500207,Vieux-Lille,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935002,593500207,Vieux-Lille,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935003,593500302,Vauban-Esquermes,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935003,593500302,Vauban-Esquermes,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935003,593500302,Vauban-Esquermes,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935003,593500302,Vauban-Esquermes,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935003,593500302,Vauban-Esquermes,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935003,593500302,Vauban-Esquermes,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935003,593500302,Vauban-Esquermes,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935003,593500302,Vauban-Esquermes,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935003,593500302,Vauban-Esquermes,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935003,593500302,Vauban-Esquermes,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935003,593500302,Vauban-Esquermes,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935003,593500302,Vauban-Esquermes,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935003,593500302,Vauban-Esquermes,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935003,593500302,Vauban-Esquermes,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935003,593500302,Vauban-Esquermes,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935003,593500302,Vauban-Esquermes,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935003,593500302,Vauban-Esquermes,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935003,593500302,Vauban-Esquermes,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935003,593500302,Vauban-Esquermes,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935003,593500302,Vauban-Esquermes,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935003,593500302,Vauban-Esquermes,3,1971-1990,0,2017,10.6,7.4,12.7
LILLE,2,5935003,593500302,Vauban-Esquermes,3,1971-1990,1,2017,11.1,7.8,13.3
LILLE,2,5935003,593500302,Vauban-Esquermes,3,Apres 1990,0,2017,11.4,8,13.7
LILLE,2,5935003,593500302,Vauban-Esquermes,3,Apres 1990,1,2017,12,8.4,14.4
LILLE,2,5935003,593500302,Vauban-Esquermes,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935003,593500302,Vauban-Esquermes,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935003,593500302,Vauban-Esquermes,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935003,593500302,Vauban-Esquermes,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935003,593500302,Vauban-Esquermes,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935003,593500302,Vauban-Esquermes,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935003,593500302,Vauban-Esquermes,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935003,593500302,Vauban-Esquermes,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935003,593500303,Vauban-Esquermes,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935003,593500303,Vauban-Esquermes,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935003,593500303,Vauban-Esquermes,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935003,593500303,Vauban-Esquermes,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935003,593500303,Vauban-Esquermes,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935003,593500303,Vauban-Esquermes,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935003,593500303,Vauban-Esquermes,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935003,593500303,Vauban-Esquermes,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935003,593500303,Vauban-Esquermes,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935003,593500303,Vauban-Esquermes,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935003,593500303,Vauban-Esquermes,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935003,593500303,Vauban-Esquermes,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935003,593500303,Vauban-Esquermes,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935003,593500303,Vauban-Esquermes,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935003,593500303,Vauban-Esquermes,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935003,593500303,Vauban-Esquermes,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935003,593500303,Vauban-Esquermes,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935003,593500303,Vauban-Esquermes,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935003,593500303,Vauban-Esquermes,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935003,593500303,Vauban-Esquermes,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935003,593500303,Vauban-Esquermes,3,1971-1990,0,2017,10.6,7.4,12.7
LILLE,2,5935003,593500303,Vauban-Esquermes,3,1971-1990,1,2017,11.1,7.8,13.3
LILLE,2,5935003,593500303,Vauban-Esquermes,3,Apres 1990,0,2017,11.4,8,13.7
LILLE,2,5935003,593500303,Vauban-Esquermes,3,Apres 1990,1,2017,12,8.4,14.4
LILLE,2,5935003,593500303,Vauban-Esquermes,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935003,593500303,Vauban-Esquermes,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935003,593500303,Vauban-Esquermes,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935003,593500303,Vauban-Esquermes,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935003,593500303,Vauban-Esquermes,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935003,593500303,Vauban-Esquermes,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935003,593500303,Vauban-Esquermes,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935003,593500303,Vauban-Esquermes,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935003,593500304,Vauban-Esquermes,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935003,593500304,Vauban-Esquermes,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935003,593500304,Vauban-Esquermes,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935003,593500304,Vauban-Esquermes,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935003,593500304,Vauban-Esquermes,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935003,593500304,Vauban-Esquermes,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935003,593500304,Vauban-Esquermes,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935003,593500304,Vauban-Esquermes,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935003,593500304,Vauban-Esquermes,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935003,593500304,Vauban-Esquermes,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935003,593500304,Vauban-Esquermes,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935003,593500304,Vauban-Esquermes,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935003,593500304,Vauban-Esquermes,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935003,593500304,Vauban-Esquermes,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935003,593500304,Vauban-Esquermes,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935003,593500304,Vauban-Esquermes,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935003,593500304,Vauban-Esquermes,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935003,593500304,Vauban-Esquermes,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935003,593500304,Vauban-Esquermes,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935003,593500304,Vauban-Esquermes,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935003,593500304,Vauban-Esquermes,3,1971-1990,0,2017,10.6,7.4,12.7
LILLE,2,5935003,593500304,Vauban-Esquermes,3,1971-1990,1,2017,11.1,7.8,13.3
LILLE,2,5935003,593500304,Vauban-Esquermes,3,Apres 1990,0,2017,11.4,8,13.7
LILLE,2,5935003,593500304,Vauban-Esquermes,3,Apres 1990,1,2017,12,8.4,14.4
LILLE,2,5935003,593500304,Vauban-Esquermes,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935003,593500304,Vauban-Esquermes,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935003,593500304,Vauban-Esquermes,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935003,593500304,Vauban-Esquermes,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935003,593500304,Vauban-Esquermes,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935003,593500304,Vauban-Esquermes,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935003,593500304,Vauban-Esquermes,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935003,593500304,Vauban-Esquermes,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935003,593500305,Wazemmes,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935003,593500305,Wazemmes,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935003,593500305,Wazemmes,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935003,593500305,Wazemmes,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935003,593500305,Wazemmes,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935003,593500305,Wazemmes,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935003,593500305,Wazemmes,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935003,593500305,Wazemmes,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935003,593500305,Wazemmes,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935003,593500305,Wazemmes,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935003,593500305,Wazemmes,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935003,593500305,Wazemmes,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935003,593500305,Wazemmes,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935003,593500305,Wazemmes,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935003,593500305,Wazemmes,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935003,593500305,Wazemmes,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935003,593500305,Wazemmes,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935003,593500305,Wazemmes,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935003,593500305,Wazemmes,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935003,593500305,Wazemmes,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935003,593500305,Wazemmes,3,1971-1990,0,2017,10.6,7.4,12.7
LILLE,2,5935003,593500305,Wazemmes,3,1971-1990,1,2017,11.1,7.8,13.3
LILLE,2,5935003,593500305,Wazemmes,3,Apres 1990,0,2017,11.4,8,13.7
LILLE,2,5935003,593500305,Wazemmes,3,Apres 1990,1,2017,12,8.4,14.4
LILLE,2,5935003,593500305,Wazemmes,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935003,593500305,Wazemmes,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935003,593500305,Wazemmes,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935003,593500305,Wazemmes,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935003,593500305,Wazemmes,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935003,593500305,Wazemmes,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935003,593500305,Wazemmes,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935003,593500305,Wazemmes,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935003,593500306,Wazemmes,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935003,593500306,Wazemmes,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935003,593500306,Wazemmes,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935003,593500306,Wazemmes,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935003,593500306,Wazemmes,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935003,593500306,Wazemmes,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935003,593500306,Wazemmes,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935003,593500306,Wazemmes,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935003,593500306,Wazemmes,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935003,593500306,Wazemmes,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935003,593500306,Wazemmes,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935003,593500306,Wazemmes,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935003,593500306,Wazemmes,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935003,593500306,Wazemmes,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935003,593500306,Wazemmes,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935003,593500306,Wazemmes,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935003,593500306,Wazemmes,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935003,593500306,Wazemmes,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935003,593500306,Wazemmes,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935003,593500306,Wazemmes,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935003,593500306,Wazemmes,3,1971-1990,0,2017,10.6,7.4,12.7
LILLE,2,5935003,593500306,Wazemmes,3,1971-1990,1,2017,11.1,7.8,13.3
LILLE,2,5935003,593500306,Wazemmes,3,Apres 1990,0,2017,11.4,8,13.7
LILLE,2,5935003,593500306,Wazemmes,3,Apres 1990,1,2017,12,8.4,14.4
LILLE,2,5935003,593500306,Wazemmes,4,Avant 1946,0,2017,9.2,6.4,11
LILLE,2,5935003,593500306,Wazemmes,4,Avant 1946,1,2017,9.7,6.8,11.6
LILLE,2,5935003,593500306,Wazemmes,4,1946-1970,0,2017,8.8,6.2,10.6
LILLE,2,5935003,593500306,Wazemmes,4,1946-1970,1,2017,9.2,6.4,11
LILLE,2,5935003,593500306,Wazemmes,4,1971-1990,0,2017,8.7,6.1,10.4
LILLE,2,5935003,593500306,Wazemmes,4,1971-1990,1,2017,9.1,6.4,10.9
LILLE,2,5935003,593500306,Wazemmes,4,Apres 1990,0,2017,10,7,12
LILLE,2,5935003,593500306,Wazemmes,4,Apres 1990,1,2017,10.5,7.4,12.6
LILLE,2,5935003,593500307,Wazemmes,1,Avant 1946,0,2017,17.3,12.1,20.8
LILLE,2,5935003,593500307,Wazemmes,1,Avant 1946,1,2017,18.2,12.7,21.8
LILLE,2,5935003,593500307,Wazemmes,1,1946-1970,0,2017,15.1,10.6,18.1
LILLE,2,5935003,593500307,Wazemmes,1,1946-1970,1,2017,15.9,11.1,19.1
LILLE,2,5935003,593500307,Wazemmes,1,1971-1990,0,2017,15.3,10.7,18.4
LILLE,2,5935003,593500307,Wazemmes,1,1971-1990,1,2017,16.1,11.3,19.3
LILLE,2,5935003,593500307,Wazemmes,1,Apres 1990,0,2017,16.1,11.3,19.3
LILLE,2,5935003,593500307,Wazemmes,1,Apres 1990,1,2017,16.9,11.8,20.3
LILLE,2,5935003,593500307,Wazemmes,2,Avant 1946,0,2017,13.3,9.3,16
LILLE,2,5935003,593500307,Wazemmes,2,Avant 1946,1,2017,14,9.8,16.8
LILLE,2,5935003,593500307,Wazemmes,2,1946-1970,0,2017,11.6,8.1,13.9
LILLE,2,5935003,593500307,Wazemmes,2,1946-1970,1,2017,12.2,8.5,14.6
LILLE,2,5935003,593500307,Wazemmes,2,1971-1990,0,2017,12.6,8.8,15.1
LILLE,2,5935003,593500307,Wazemmes,2,1971-1990,1,2017,13.2,9.2,15.8
LILLE,2,5935003,593500307,Wazemmes,2,Apres 1990,0,2017,13.2,9.2,15.8
LILLE,2,5935003,593500307,Wazemmes,2,Apres 1990,1,2017,13.9,9.7,16.7
LILLE,2,5935003,593500307,Wazemmes,3,Avant 1946,0,2017,11.2,7.8,13.4
LILLE,2,5935003,593500307,Wazemmes,3,Avant 1946,1,2017,11.8,8.3,14.2
LILLE,2,5935003,593500307,Wazemmes,3,1946-1970,0,2017,10.2,7.1,12.2
LILLE,2,5935003,593500307,Wazemmes,3,1946-1970,1,2017,10.7,7.5,12.8
LILLE,2,5935003,593500307,Wazemmes,3,1971-1990,0,2017,10.6,7.4,12.7
